"Connect ID","Node A","Node B","Node C","Node D","Node E","Node F","Node G","Node H"
"6591","8589935359","25769803965","8589935365","","","","",""
"6592","8589935359","25769803966","8589935388","","","","",""
"6593","8589935360","8589935370","8589937143","","","","",""
"6594","8589935360","8589935420","8589936132","8589936447","","","",""
"6595","8589935361","25769803967","","","","","",""
"6596","8589935363","8589935364","8589936148","","","","",""
"6597","8589935364","8589935382","","","","","",""
"6598","8589935367","38654705674","38654705672","38654705673","","","",""
"6599","8589935369","8589935448","","","","","",""
"6600","8589935370","25769803968","8589935391","","","","",""
"6601","8589935371","25769803969","8589935378","","","","",""
"6602","8589935373","8589935402","8589937306","","","","",""
"6603","8589935373","8589935381","","","","","",""
"6604","8589935374","8589935382","","","","","",""
"6605","8589935374","8589935440","","","","","",""
"6606","8589935375","8589935384","","","","","",""
"6607","8589935378","8589935388","","","","","",""
"6608","8589935379","8589935430","8589936154","","","","",""
"6609","8589935381","8589934823","","","","","",""
"6610","8589935384","8589935386","","","","","",""
"6611","8589935393","25769803970","8589935423","","","","",""
"6612","8589935394","25769803971","8589935432","","","","",""
"6613","8589935394","8589935426","8589937294","","","","",""
"6614","8589935395","25769803972","8589935410","","","","",""
"6615","8589935395","8589935412","8589937038","","","","",""
"6616","8589935396","25769803973","8589935400","","","","",""
"6617","8589935397","8589935415","","","","","",""
"6618","8589935398","25769803974","8589935430","","","","",""
"6619","8589935398","8589935404","8589935590","","","","",""
"6620","8589935399","8589935401","8589936812","","","","",""
"6621","8589935399","8589935406","8589935995","","","","",""
"6622","8589935400","8589935435","","","","","",""
"6623","8589935402","8589935416","","","","","",""
"6624","8589935403","8589935428","8589937260","","","","",""
"6625","8589935403","8589935415","","","","","",""
"6626","8589935404","8589935411","8589937100","","","","",""
"6627","8589935405","8589935412","","","","","",""
"6628","8589935405","8589935413","8589935878","8589936847","8589937265","","",""
"6629","8589935406","25769803975","8589935407","","","","",""
"6630","8589935408","8589935414","8589935746","8589936837","","","",""
"6631","8589935409","25769803976","8589935413","","","","",""
"6632","8589935409","8589935414","8589935589","","","","",""
"6633","8589935410","8589935457","","","","","",""
"6634","8589935416","8589935434","8589937293","","","","",""
"6635","8589935417","8589935421","","","","","",""
"6636","8589935417","8589935429","8589936139","","","","",""
"6637","8589935418","8589935426","8589935753","","","","",""
"6638","8589935418","25769803977","8589935427","","","","",""
"6639","8589935419","25769803980","25769803979","25769803978","8589935429","","",""
"6640","8589935419","8589936830","","","","","",""
"6641","8589935422","8589935424","8589935484","","","","",""
"6642","8589935423","8589935431","","","","","",""
"6643","8589935424","8589935436","","","","","",""
"6644","8589935425","8589935434","","","","","",""
"6645","8589935431","8589935433","","","","","",""
"6646","8589935432","8589935433","8589935734","","","","",""
"6647","8589935435","8589935436","8589935551","","","","",""
"6648","8589935461","8589935529","","","","","",""
"6649","8589935461","8589935518","","","","","",""
"6650","8589935462","8589935540","","","","","",""
"6651","8589935462","25769803981","8589935550","","","","",""
"6652","8589935463","25769803982","8589935469","","","","",""
"6653","8589935463","25769803983","8589935504","","","","",""
"6654","8589935464","25769803984","8589935470","","","","",""
"6655","8589935464","8589937333","","","","","",""
"6656","8589935465","25769803985","8589935539","","","","",""
"6657","8589935465","8589935471","","","","","",""
"6658","8589935466","8589935789","","","","","",""
"6659","8589935466","8589935503","","","","","",""
"6660","8589935467","8589935503","","","","","",""
"6661","8589935467","25769803986","","","","","",""
"6662","8589935468","8589935526","","","","","",""
"6663","8589935468","25769803987","8589935483","","","","",""
"6664","8589935469","8589935547","","","","","",""
"6665","8589935470","8589935538","","","","","",""
"6666","8589935471","8589937337","","","","","",""
"6667","8589935472","8589935531","","","","","",""
"6668","8589935472","25769803988","8589935507","","","","",""
"6669","8589935473","25769803989","8589935505","","","","",""
"6670","8589935473","8589935511","","","","","",""
"6671","8589935474","25769803990","8589935489","","","","",""
"6672","8589935474","8589937334","","","","","",""
"6673","8589935475","8589935481","","","","","",""
"6674","8589935475","8589935534","","","","","",""
"6675","8589935476","25769803991","8589935494","","","","",""
"6676","8589935476","25769803992","8589935540","","","","",""
"6677","8589935477","8589935479","","","","","",""
"6678","8589935477","8589935485","","","","","",""
"6679","8589935478","25769803993","8589935521","","","","",""
"6680","8589935478","25769803994","8589935545","","","","",""
"6681","8589935479","25769803995","8589935513","","","","",""
"6682","8589935480","25769803996","8589935554","","","","",""
"6683","8589935480","25769803997","","","","","",""
"6684","8589935481","8589935541","","","","","",""
"6685","8589935482","8589935533","","","","","",""
"6686","8589935482","25769803998","8589935501","","","","",""
"6687","8589935483","8589935488","","","","","",""
"6688","8589935484","8589935510","","","","","",""
"6689","8589935485","25769803999","8589935502","","","","",""
"6690","8589935486","25769804000","8589935549","","","","",""
"6691","8589935486","25769804001","8589935531","","","","",""
"6692","8589935487","8589936845","8589936971","","","","",""
"6693","8589935487","8589935512","","","","","",""
"6694","8589935488","25769804002","8589935521","","","","",""
"6695","8589935489","8589935495","","","","","",""
"6696","8589935490","8589936935","","","","","",""
"6697","8589935490","8589935532","","","","","",""
"6698","8589935491","25769804003","8589935527","","","","",""
"6699","8589935491","25769804004","8589935526","","","","",""
"6700","8589935492","8589935537","","","","","",""
"6701","8589935492","25769804005","8589935547","","","","",""
"6702","8589935493","8589935499","","","","","",""
"6703","8589935493","8589935500","","","","","",""
"6704","8589935494","8589935500","","","","","",""
"6705","8589935495","25769804006","8589935523","","","","",""
"6706","8589935496","8589935551","","","","","",""
"6707","8589935496","8589935520","","","","","",""
"6708","8589935497","8589935548","","","","","",""
"6709","8589935497","25769804007","","","","","",""
"6710","8589935498","8589935546","","","","","",""
"6711","8589935498","8589935542","","","","","",""
"6712","8589935499","8589935555","","","","","",""
"6713","8589935501","25769804008","8589935535","","","","",""
"6714","8589935502","25769804009","8589935519","","","","",""
"6715","8589935504","25769804010","8589935528","","","","",""
"6716","8589935505","8589935545","","","","","",""
"6717","8589935506","8589935530","","","","","",""
"6718","8589935506","8589935508","","","","","",""
"6719","8589935507","8589937335","","","","","",""
"6720","8589935508","25769804011","","","","","",""
"6721","8589935509","25769804012","8589935544","","","","",""
"6722","8589935509","8589935536","","","","","",""
"6723","8589935510","8589935553","","","","","",""
"6724","8589935511","8589937337","","","","","",""
"6725","8589935512","25769804013","8589935523","","","","",""
"6726","8589935513","8589935553","","","","","",""
"6727","8589935514","8589937340","","","","","",""
"6728","8589935514","8589935529","","","","","",""
"6729","8589935515","8589936276","","","","","",""
"6730","8589935515","8589935516","","","","","",""
"6731","8589935516","8589935554","","","","","",""
"6732","8589935517","25769804014","8589935552","","","","",""
"6733","8589935517","8589937335","","","","","",""
"6734","8589935518","25769804015","8589935522","","","","",""
"6735","8589935519","8589935544","","","","","",""
"6736","8589935520","8589935527","","","","","",""
"6737","8589935522","8589935538","","","","","",""
"6738","8589935524","8589936899","","","","","",""
"6739","8589935524","8589935548","","","","","",""
"6740","8589935525","8589935530","8589936840","","","","",""
"6741","8589935525","8589935537","","","","","",""
"6742","8589935528","25769804016","8589935543","","","","",""
"6743","8589935532","25769804017","","","","","",""
"6744","8589935533","8589936971","","","","","",""
"6745","8589935534","8589935552","","","","","",""
"6746","8589935535","8589937334","","","","","",""
"6747","8589935536","25769804018","8589935539","","","","",""
"6748","8589935542","8589935549","","","","","",""
"6749","8589935543","25769804019","","","","","",""
"6750","8589935550","8589937333","","","","","",""
"6751","8589935555","8589937339","8589937340","","","","",""
"6752","8589935556","8589935557","","","","","",""
"6753","8589935557","25769804020","","","","","",""
"6754","8589935558","8589936169","8589936186","","","","",""
"6755","8589935558","25769804021","8589935626","","","","",""
"6756","8589935559","8589935560","","","","","",""
"6757","8589935559","25769804022","","","","","",""
"6758","8589935561","8589935562","","","","","",""
"6759","8589935561","25769804023","","","","","",""
"6760","8589935562","8589935837","","","","","",""
"6761","8589935563","8589936150","8589936159","","","","",""
"6762","8589935563","25769804024","8589935832","","","","",""
"6763","8589935564","8589935624","8589935632","","","","",""
"6764","8589935564","8589935807","","","","","",""
"6765","8589935565","8589935650","","","","","",""
"6766","8589935565","25769804025","","","","","",""
"6767","8589935566","8589936147","8589936149","","","","",""
"6768","8589935566","8589935731","","","","","",""
"6769","8589935567","8589935708","","","","","",""
"6770","8589935567","25769804026","8589935750","","","","",""
"6771","8589935568","8589935596","8589935820","","","","",""
"6772","8589935568","8589935605","","","","","",""
"6773","8589935569","25769804027","8589935865","","","","",""
"6774","8589935569","25769804028","","","","","",""
"6775","8589935570","8589935618","8589935645","","","","",""
"6776","8589935570","25769804029","","","","","",""
"6777","8589935571","8589935582","8589935733","","","","",""
"6778","8589935571","25769804030","","","","","",""
"6779","8589935572","25769804031","8589935787","","","","",""
"6780","8589935572","25769804032","8589935670","","","","",""
"6781","8589935573","8589935649","8589935749","","","","",""
"6782","8589935573","8589935698","","","","","",""
